time,open,high,low,close,Volume,Futures Open Interest,Crypto Open Interest (열기),Crypto Open Interest (고가,Crypto Open Interest (저가),Crypto Open Interest (닫기),Funding Rate
1762536600,102299.9,102688,102052.9,102088.5,3054.437,,87353.28,87382.242,87279.65,87286.16,0.009342
1762537500,102088.6,102417.5,101840.5,102354.6,1950.638,,87285.376,87332.966,87239.344,87239.344,0.009749
1762538400,102354.7,102778.9,102276.9,102536.9,2266.267,,87247.369,87269.657,87186.247,87265.272,0.009691
1762539300,102536.8,102818,102336.6,102644.5,1651.362,,87268.898,87277.767,87194.48,87194.48,0.009314000000000001
1762540200,102644.6,102782.4,102457.4,102567.1,1923.988,,87194.482,87194.482,87033.15,87188.579,0.008726
1762541100,102567,102700,102235.9,102551.3,1672.658,,87178.298,87274.675,87174.948,87241.803,0.008017
1762542000,102551.3,102778.4,102429.4,102766.2,1036.836,,87237.168,87245.925,87131.528,87131.528,0.007266999999999999
1762542900,102766.3,102963.5,102712.2,102803,1284.507,,87131.014,87132.377,87047.928,87082.111,0.006849
1762543800,102803,103262.4,102803,103206.6,2021.055,,87080.552,87089.122,86913.477,86913.477,0.006482000000000001
1762544700,103206.8,103350.7,103043,103350,1661.252,,86915.81,86957.066,86811.011,86957.066,0.006078
1762545600,103350,103377.2,102889.6,103292.1,1480.78,,86948.161,86987.359,86874.87,86874.912,0.0055260000000000005
1762546500,103292.1,103376.9,102949.7,103144.9,980.67,,86861.375,86881.714,86804.355,86804.809,0.004506
1762547400,103145,103830.8,103131.2,103784.8,1969.604,,86799.232,86799.232,86546.11,86546.11,0.004216
1762548300,103784.8,103849.9,103572.1,103718.4,1403.159,,86548.051,86574.603,86478.354,86562.944,0.003591
1762549200,103718.4,103720,103305.7,103410.8,1138.459,,86562.759,86562.759,86321.684,86321.684,0.003282
1762550100,103410.8,103552.4,103295.6,103377,542.341,,86318.327,86331.457,86304.165,86326.787,0.003497
1762551000,103377,103489.8,103332.2,103446.5,579.43,,86325.388,86325.388,86242.661,86245.791,0.0034020000000000005
1762551900,103446.5,103844.9,103395.8,103844.9,883.961,,86244.447,86355.447,86238.979,86355.447,0.0035689999999999997
1762552800,103844.8,104070.7,103590.7,103646.5,3343.885,,86354.395,86976.276,86314.011,86961.689,0.004077
1762553700,103646.5,103981.4,103646.5,103890.5,894.416,,86946.045,87173.488,86946.045,87173.488,0.004912
1762554600,103890.6,103890.6,103658,103668.8,728.962,,87167.376,87207.374,87138.477,87175.338,0.005288999999999999
1762555500,103668.8,103846.5,103553.1,103586.6,673.633,,87173.99,87211.746,87166.55,87166.55,0.005953
1762556400,103586.6,103733.2,103449.7,103539,919.563,,87171.342,87171.342,87043.548,87043.629,0.006444
1762557300,103539.1,103632.9,103368.1,103374.8,736.015,,87040.115,87056.996,86972.233,86972.233,0.006931999999999999
1762558200,103375,103587.9,103368.8,103380.2,708.343,,86956.814,86967.312,86888.718,86889.895,0.00742
1762559100,103380.1,103510.5,103285.7,103305.2,629.116,,86889.18,86889.18,86820.983,86827.238,0.007776
1762560000,103305.3,103350.3,103078.1,103285.6,1533.488,,86824.611,86827.754,86566.511,86567.178,0.008341
1762560900,103285.5,103373.8,103013,103046.2,824.584,,86566.273,86566.273,86484.083,86484.083,0.008917999999999999
1762561800,103046.2,103086.2,102488,102849.6,2777.34,,86489.068,86494.574,85850.747,85855.931,0.009228
1762562700,102849.6,103146.3,102605.9,102674.6,1041.579,,85854.884,85864.786,85786.402,85839.014,0.00949
1762563600,102674.5,103085.7,102620,102864,1062.613,,85837.688,85909.452,85808.431,85907.198,0.009966000000000001
1762564500,102864,103048.6,102848.5,102939.1,468.93,,85908.09,85974.57,85902.559,85973.283,0.01
1762565400,102939,103212.2,102798.6,102988.1,875.601,,85973.104,86001.076,85930.883,85940.208,0.01
1762566300,102988,103079.7,102919.8,102955.8,427.66,,85940.106,85976.576,85933.665,85976.576,0.01
1762567200,102955.8,103121,102875,103064.6,567.253,,85979.509,86012.371,85975.242,86012.371,0.01
1762568100,103064.5,103270,103008,103192.7,929.659,,86012.499,86026.253,85949.311,86026.253,0.01
1762569000,103192.7,103294.1,103080.1,103087.1,685.384,,86029.002,86106.825,86029.002,86049.502,0.009655
1762569900,103087.1,103117.6,102706.5,102804.9,969.132,,86049.132,86049.132,85914.584,85930.52,0.009002
1762570800,102804.9,103155.1,102795,103044,527.112,,85941.083,85947.345,85905.868,85905.868,0.009087999999999999
1762571700,103044.1,103264,103035.9,103053,540.804,,85906.588,85924.352,85887.502,85887.502,0.009256
1762572600,103053,103092,102611.3,102679.2,1059.928,,85886.371,85886.5,85851.68,85852.612,0.009024
1762573500,102679.1,102744.4,102544.3,102545.8,1402.594,,85856.917,85867.274,85761.524,85783.723,0.008741
1762574400,102545.8,102700,102545.8,102606,778.685,,85786.08,85798.884,85707.965,85707.965,0.008544
1762575300,102606.1,102660,102407,102417.1,1106.253,,85704.734,85704.734,85601.063,85614.184,0.0077659999999999995
1762576200,102417,102734.9,102341.9,102721.1,1667.585,,85618.814,85665.215,85406.183,85406.183,0.006876999999999999
1762577100,102721,102794,102420,102504.9,994.328,,85388.106,85388.106,85192.839,85192.839,0.005984000000000001
1762578000,102505,102685.8,102432.5,102491.1,650.701,,85190.172,85190.172,85118.758,85118.758,0.005331000000000001
1762578900,102491.1,102582.9,102415.1,102450,539.86,,85123.434,85143.843,85108.077,85124.197,0.0047929999999999995
1762579800,102450,102570.6,102379.3,102405.1,689.705,,85125.259,85125.259,85038.916,85038.916,0.004291
1762580700,102405.1,102520.8,102234,102257.4,868.37,,85038.658,85042.997,85015.043,85021.769,0.00372
1762581600,102257.4,102333.7,102036.3,102056.6,1800.368,,85019.77,85029.6,84938.838,84938.838,0.0034579999999999997
1762582500,102056.7,102400,102051.1,102291.2,1099.936,,84923.516,84939.612,84900.861,84912.72,0.002987
1762583400,102291.2,102485,102279.9,102356.4,565.212,,84910.265,84930.087,84908.267,84924.723,0.003035
1762584300,102356.3,102437.1,102147.9,102171.8,632.622,,84916.662,84942.899,84892.445,84942.899,0.0027500000000000003
1762585200,102171.8,102260,102128,102239.9,421.951,,84942.717,84944.85,84900.013,84914.797,0.002731
1762586100,102239.9,102344.8,101853.8,102040.1,1652.693,,84913.663,85037.871,84912.372,85037.871,0.002418
1762587000,102040.1,102235.9,101967.4,102207.4,840.909,,85036.172,85051.299,85012.273,85047.73,0.002656
1762587900,102207.3,102368.4,102207.3,102302.9,558.937,,85047.02,85067.329,85013.245,85013.245,0.0030470000000000002
1762588800,102302.8,102607.9,102260,102297.1,1191.434,,85012.782,85035.621,84859.906,84859.906,0.003235
1762589700,102297.1,102469.5,102111.8,102412.1,665.375,,84858.406,84873.758,84830.66,84849.906,0.00356
1762590600,102412.1,102654.1,102362.5,102558.8,851.484,,84850.271,84873.897,84767.501,84775.157,0.003722
1762591500,102558.9,102566.6,102392,102392.1,441.538,,84777.22,84779.785,84732.048,84737.603,0.003691
1762592400,102392,102392.1,102203.1,102232.4,527.411,,84732.957,84777.862,84718.726,84773.973,0.003594
1762593300,102232.4,102486.4,102182.1,102433.2,462.255,,84776.065,84779.664,84748.203,84749.917,0.0034959999999999995
1762594200,102433,102564,102410.9,102501.8,462.397,,84751.074,84758.889,84706.208,84727.841,0.003574
1762595100,102501.9,102508.1,102257.2,102354.7,436.466,,84727.494,84727.644,84696.522,84709.06,0.0036690000000000004
1762596000,102354.6,102354.6,102261.3,102319.9,262.882,,84708.858,84744.597,84707.098,84744.597,0.003802
1762596900,102319.9,102485,102291.1,102485,296.062,,84742.892,84742.892,84715.162,84716.497,0.004076000000000001
1762597800,102485,102534.9,102390.3,102450,280.712,,84714.803,84716.911,84702.455,84705.723,0.004369
1762598700,102450,102535.6,102430.6,102430.8,264.341,,84705.264,84713.858,84688.866,84688.866,0.004684
1762599600,102430.8,102584.6,102400.5,102576.8,434.233,,84689.787,84692.032,84644.12,84646.343,0.004796
1762600500,102576.7,102594,102414.1,102463.1,412.477,,84647.447,84674.613,84638.452,84674.613,0.004695
1762601400,102463.1,102463.1,101906.8,101980.1,1695.559,,84679.199,84859.308,84679.199,84859.308,0.004336
1762602300,101980,102049.9,101647.7,101805.6,3034.583,,84860.43,85120.414,84804.563,85120.414,0.0039900000000000005
1762603200,101805.6,102019.7,101672.8,101698.2,1000.37,,85122.419,85159.288,85122.419,85149.698,0.00365
1762604100,101698.1,102018.2,101698.1,101945.4,601.043,,85146.712,85204.739,85142.661,85191.432,0.00363
1762605000,101945.4,102055,101847.2,101847.2,587.143,,85191.952,85198.56,85181.516,85181.516,0.0035989999999999998
1762605900,101847.2,102063,101829,102011.7,507.188,,85176.735,85185.68,85161.409,85161.602,0.0036520000000000003
1762606800,102011.6,102038,101651,101935.7,855.241,,85161.371,85211.515,85160.39,85203.523,0.003557
1762607700,101935.6,102112,101823.4,102059.7,676.312,,85206.898,85208.128,85176.427,85205.767,0.0034839999999999997
1762608600,102059.7,102142.9,101847.6,101935.9,789.86,,85206.454,85218.107,85197.629,85199.669,0.003248
1762609500,101935.8,101950,101739.7,101758.9,758.389,,85204.531,85229.717,85203.138,85206.219,0.003323
1762610400,101758.9,101832.5,101511,101590.2,1927.422,,85198.452,85262.741,85185.017,85257.019,0.003439
1762611300,101590.2,101707.9,101400.1,101672.7,1566.419,,85259.711,85288.959,85228.2,85231.531,0.0037969999999999996
1762612200,101672.6,102020.2,101672.6,101880.1,1082.087,,85231.269,85231.269,85125.086,85125.086,0.0038970000000000003
1762613100,101880,102052.4,101755.8,101786.2,1059.345,,85120.803,85121.079,85048.371,85077.682,0.003775
1762614000,101786.3,101898.8,101720.3,101814,529.115,,85078.479,85149.761,85078.479,85149.571,0.003816
1762614900,101813.9,101917.7,101456.2,101555,1341.873,,85150.436,85177.566,85117.527,85171.501,0.0037660000000000003
1762615800,101554.9,101622,101435.4,101529.9,613.383,,85174.51,85178.386,85150.847,85150.858,0.003775
1762616700,101529.9,101698,101504,101678,512.711,,85150.697,85155.219,85097.729,85110.655,0.0037400000000000003
1762617600,101678.1,101900,101476.9,101889.9,945.822,,85110.555,85116.859,85007.067,85007.067,0.003701
1762618500,101889.9,101921.5,101655.6,101802.8,664.316,,85003.771,85003.771,84925.03,84926.649,0.0037370000000000003
1762619400,101802.9,101894.3,101704.9,101704.9,528.075,,84926.366,84926.504,84878.428,84878.428,0.0037589999999999998
1762620300,101704.9,101821.7,101630,101808.9,461.771,,84873.247,84877.227,84856.243,84857.554,0.0038380000000000003
1762621200,101808.8,101829.6,101485.5,101602,714.512,,84854.195,84855.002,84744.785,84744.96,0.003913
1762622100,101602.1,101844.8,101602,101759.6,426.022,,84746.114,84758.485,84722.115,84724.142,0.00393
1762623000,101759.7,101922.9,101729.5,101843.1,428.793,,84728.429,84737.833,84724.101,84727.95,0.003952
1762623900,101843.1,101971.1,101770.2,101945.1,437.021,,84725.017,84730.955,84689.469,84689.577,0.0038179999999999998
1762624800,101945.1,101975.4,101845,101950.1,405.689,,84696.953,84707.532,84661.388,84666.687,0.0034980000000000002
1762625700,101950.1,101965,101780.3,101952.8,291.285,,84667.667,84667.667,84643.281,84643.281,0.003295
1762626600,101953,102066.9,101855.6,101990.6,548.374,,84640.842,84646.4,84622.941,84622.941,0.003032
1762627500,101990.5,102182.7,101946.6,102084.4,592.652,,84622.163,84622.163,84471.198,84471.198,0.0027719999999999997
1762628400,102084.3,102137.1,102057.6,102074.1,328.601,,84468.831,84469.577,84420.382,84433.349,0.002389
1762629300,102074.2,102091,101471.1,101747.8,1431.308,,84433.929,84433.929,84323.728,84323.728,0.001804
1762630200,101747.8,101972,101717.1,101901.1,383.882,,84318.541,84327.596,84297.59,84297.59,0.001487
1762631100,101901.2,101950.4,101805.5,101934.3,264.12,,84295.624,84304.571,84253.957,84253.957,0.001238
1762632000,101934.4,102062.9,101906.6,101924.8,374.813,,84256.782,84296.2,84256.782,84288.856,0.0009449999999999999
1762632900,101924.7,102060.5,101919.6,102060.5,194.692,,84288.762,84302.534,84286.234,84302.385,0.0008420000000000001
1762633800,102060.5,102091.8,102023,102078.9,246.99,,84304.195,84321.615,84285.241,84318.45,0.0005679999999999999
1762634700,102078.8,102125,101976.8,102024.4,235.062,,84318.944,84333.299,84310.651,84331.684,0.000307
1762635600,102024.3,102101.1,101974.3,101984.4,176.075,,84328.065,84330.23,84298.929,84300.788,0.000079
1762636500,101984.5,102053.7,101984.5,102037.6,130.89,,84300.673,84300.673,84285.18,84288.209,-0.000286
1762637400,102037.7,102278,102037.6,102277.6,629.397,,84286.063,84286.103,84186.317,84186.317,-0.000542
1762638300,102277.7,102328.9,102151.8,102224.1,542.627,,84177.846,84177.846,84092.613,84095.537,-0.000923
1762639200,102224,102315.8,102117.3,102315.8,393.146,,84095.522,84122.552,84090.016,84122.552,-0.001204
1762640100,102315.7,102323.9,102168.9,102277.1,288.619,,84125.921,84145.426,84120.683,84140.097,-0.001438
1762641000,102277,102277.1,102171.1,102200.8,269.961,,84137.913,84172.557,84125.09,84170.987,-0.001722
